"ID";"BedrijfstakkenBranchesSBI2008";"Perioden";"Producentenvertrouwen_1"
"3427";"332905";"2004MM01";"    -1.3"
"3428";"332905";"2004MM02";"    -0.4"
"3429";"332905";"2004MM03";"     0.9"
"3430";"332905";"2004MM04";"    -0.6"
"3431";"332905";"2004MM05";"     1.3"
"3432";"332905";"2004MM06";"     4.0"
"3433";"332905";"2004MM07";"     1.9"
"3434";"332905";"2004MM08";"     2.0"
"3435";"332905";"2004MM09";"     2.1"
"3436";"332905";"2004MM10";"    -1.9"
"3437";"332905";"2004MM11";"     1.0"
"3438";"332905";"2004MM12";"     0.5"
"3439";"332905";"2005MM01";"    -0.9"
"3440";"332905";"2005MM02";"    -3.3"
"3441";"332905";"2005MM03";"    -1.9"
"3442";"332905";"2005MM04";"    -1.5"
"3443";"332905";"2005MM05";"    -2.1"
"3444";"332905";"2005MM06";"    -3.9"
"3445";"332905";"2005MM07";"    -1.7"
"3446";"332905";"2005MM08";"    -0.9"
"3447";"332905";"2005MM09";"     2.0"
"3448";"332905";"2005MM10";"     5.7"
"3449";"332905";"2005MM11";"     4.6"
"3450";"332905";"2005MM12";"     5.0"
"3451";"332905";"2006MM01";"    11.0"
"3452";"332905";"2006MM02";"     8.1"
"3453";"332905";"2006MM03";"     5.8"
"3454";"332905";"2006MM04";"     9.3"
"3455";"332905";"2006MM05";"     5.9"
"3456";"332905";"2006MM06";"    11.8"
"3457";"332905";"2006MM07";"    14.3"
"3458";"332905";"2006MM08";"    14.5"
"3459";"332905";"2006MM09";"    16.0"
"3460";"332905";"2006MM10";"    15.9"
"3461";"332905";"2006MM11";"    15.4"
"3462";"332905";"2006MM12";"    16.8"
"3463";"332905";"2007MM01";"    14.4"
"3464";"332905";"2007MM02";"    11.4"
"3465";"332905";"2007MM03";"    10.5"
"3466";"332905";"2007MM04";"    11.7"
"3467";"332905";"2007MM05";"     8.7"
"3468";"332905";"2007MM06";"     5.1"
"3469";"332905";"2007MM07";"     5.8"
"3470";"332905";"2007MM08";"    11.2"
"3471";"332905";"2007MM09";"     6.6"
"3472";"332905";"2007MM10";"     7.3"
"3473";"332905";"2007MM11";"     9.0"
"3474";"332905";"2007MM12";"     8.6"
"3475";"332905";"2008MM01";"    11.3"
"3476";"332905";"2008MM02";"    10.0"
"3477";"332905";"2008MM03";"     9.6"
"3478";"332905";"2008MM04";"     6.1"
"3479";"332905";"2008MM05";"     2.5"
"3480";"332905";"2008MM06";"     5.7"
"3481";"332905";"2008MM07";"     3.5"
"3482";"332905";"2008MM08";"     5.5"
"3483";"332905";"2008MM09";"    -0.1"
"3484";"332905";"2008MM10";"   -10.0"
"3485";"332905";"2008MM11";"   -11.3"
"3486";"332905";"2008MM12";"   -27.6"
"3487";"332905";"2009MM01";"   -30.2"
"3488";"332905";"2009MM02";"   -31.5"
"3489";"332905";"2009MM03";"   -27.9"
"3490";"332905";"2009MM04";"   -31.3"
"3491";"332905";"2009MM05";"   -26.0"
"3492";"332905";"2009MM06";"   -25.0"
"3493";"332905";"2009MM07";"   -24.6"
"3494";"332905";"2009MM08";"   -14.3"
"3495";"332905";"2009MM09";"   -17.7"
"3496";"332905";"2009MM10";"   -11.3"
"3497";"332905";"2009MM11";"    -3.6"
"3498";"332905";"2009MM12";"    -3.8"
"3499";"332905";"2010MM01";"     0.4"
"3500";"332905";"2010MM02";"     2.7"
"3501";"332905";"2010MM03";"     0.4"
"3502";"332905";"2010MM04";"     0.2"
"3503";"332905";"2010MM05";"     5.9"
"3504";"332905";"2010MM06";"     5.2"
"3505";"332905";"2010MM07";"     7.2"
"3506";"332905";"2010MM08";"     3.8"
"3507";"332905";"2010MM09";"     4.1"
"3508";"332905";"2010MM10";"    11.7"
"3509";"332905";"2010MM11";"    11.8"
"3510";"332905";"2010MM12";"    13.9"
"3511";"332905";"2011MM01";"     9.0"
"3512";"332905";"2011MM02";"     9.8"
"3513";"332905";"2011MM03";"    17.0"
"3514";"332905";"2011MM04";"    15.5"
"3515";"332905";"2011MM05";"     8.3"
"3516";"332905";"2011MM06";"     5.7"
"3517";"332905";"2011MM07";"    -2.5"
"3518";"332905";"2011MM08";"    -1.9"
"3519";"332905";"2011MM09";"    -1.4"
"3520";"332905";"2011MM10";"     0.5"
"3521";"332905";"2011MM11";"     0.0"
"3522";"332905";"2011MM12";"     0.8"
"3523";"332905";"2012MM01";"    -3.2"
"3524";"332905";"2012MM02";"    -2.4"
"3525";"332905";"2012MM03";"    -2.7"
"3526";"332905";"2012MM04";"    -4.6"
"3527";"332905";"2012MM05";"    -3.0"
"3528";"332905";"2012MM06";"    -3.7"
"3529";"332905";"2012MM07";"    -2.7"
"3530";"332905";"2012MM08";"    -1.2"
"3531";"332905";"2012MM09";"    -4.9"
"3532";"332905";"2012MM10";"    -6.9"
"3533";"332905";"2012MM11";"    -9.8"
"3534";"332905";"2012MM12";"    -6.4"
"3535";"332905";"2013MM01";"    -5.6"
"3536";"332905";"2013MM02";"    -0.5"
"3537";"332905";"2013MM03";"    -2.6"
"3538";"332905";"2013MM04";"    -3.7"
"3539";"332905";"2013MM05";"    -1.2"
"3540";"332905";"2013MM06";"    -2.1"
"3541";"332905";"2013MM07";"     1.5"
"3542";"332905";"2013MM08";"     2.5"
"3543";"332905";"2013MM09";"     0.5"
"3544";"332905";"2013MM10";"     0.8"
"3545";"332905";"2013MM11";"     0.9"
"3546";"332905";"2013MM12";"     1.0"
"3547";"332905";"2014MM01";"     2.7"
"3548";"332905";"2014MM02";"     0.4"
"3549";"332905";"2014MM03";"     1.5"
"3550";"332905";"2014MM04";"     1.1"
"3551";"332905";"2014MM05";"     3.0"
"3552";"332905";"2014MM06";"     0.2"
"3553";"332905";"2014MM07";"    -0.7"
"3554";"332905";"2014MM08";"     2.0"
"3555";"332905";"2014MM09";"     2.3"
"3556";"332905";"2014MM10";"     7.2"
"3557";"332905";"2014MM11";"     6.2"
"3558";"332905";"2014MM12";"     9.4"
"3559";"332905";"2015MM01";"     5.0"
"3560";"332905";"2015MM02";"     4.8"
"3561";"332905";"2015MM03";"     6.7"
"3562";"332905";"2015MM04";"     4.6"
"3563";"332905";"2015MM05";"     4.3"
"3564";"332905";"2015MM06";"     6.9"
"3565";"332905";"2015MM07";"     3.8"
"3566";"332905";"2015MM08";"     6.8"
"3567";"332905";"2015MM09";"     2.7"
"3568";"332905";"2015MM10";"     2.3"
"3569";"332905";"2015MM11";"     5.6"
"3570";"332905";"2015MM12";"     4.5"
"3571";"332905";"2016MM01";"     5.8"
"3572";"332905";"2016MM02";"     4.6"
"3573";"332905";"2016MM03";"     4.8"
"3574";"332905";"2016MM04";"     5.7"
"3575";"332905";"2016MM05";"     6.9"
"3576";"332905";"2016MM06";"     5.9"
"3577";"332905";"2016MM07";"     5.9"
"3578";"332905";"2016MM08";"     1.3"
"3579";"332905";"2016MM09";"     4.2"
"3580";"332905";"2016MM10";"     6.1"
"3581";"332905";"2016MM11";"     7.8"
"3582";"332905";"2016MM12";"     8.3"
"3583";"332905";"2017MM01";"     8.4"
"3584";"332905";"2017MM02";"     7.6"
"3585";"332905";"2017MM03";"     9.7"
"3586";"332905";"2017MM04";"     6.2"
"3587";"332905";"2017MM05";"     6.6"
"3588";"332905";"2017MM06";"    10.4"
"3589";"332905";"2017MM07";"     7.9"
"3590";"332905";"2017MM08";"     5.8"
"3591";"332905";"2017MM09";"    10.2"
"3592";"332905";"2017MM10";"    13.2"
"3593";"332905";"2017MM11";"    10.8"
"3594";"332905";"2017MM12";"    11.1"
"3595";"332905";"2018MM01";"    11.0"
"3596";"332905";"2018MM02";"     9.6"
"3597";"332905";"2018MM03";"     8.7"
"3598";"332905";"2018MM04";"     6.4"
"3599";"332905";"2018MM05";"     8.4"
"3600";"332905";"2018MM06";"     8.7"
"3601";"332905";"2018MM07";"     5.0"
"3602";"332905";"2018MM08";"     6.7"
"3603";"332905";"2018MM09";"     8.0"
"3604";"332905";"2018MM10";"    10.0"
"3605";"332905";"2018MM11";"    10.2"
"3606";"332905";"2018MM12";"    10.8"
"3607";"332905";"2019MM01";"    10.3"
"3608";"332905";"2019MM02";"     9.0"
"3609";"332905";"2019MM03";"    10.6"
"3610";"332905";"2019MM04";"    11.4"
"3611";"332905";"2019MM05";"     6.7"
"3612";"332905";"2019MM06";"     4.7"
"3613";"332905";"2019MM07";"     6.0"
"3614";"332905";"2019MM08";"    10.0"
"3615";"332905";"2019MM09";"     7.3"
"3616";"332905";"2019MM10";"     5.4"
"3617";"332905";"2019MM11";"     2.2"
"3618";"332905";"2019MM12";"     1.2"
"3619";"332905";"2020MM01";"     0.3"
"3620";"332905";"2020MM02";"     2.3"
"3621";"332905";"2020MM03";"    -0.7"
"3622";"332905";"2020MM04";"   -27.1"
"3623";"332905";"2020MM05";"   -20.0"
"3624";"332905";"2020MM06";"    -8.3"
"3625";"332905";"2020MM07";"    -8.2"
"3626";"332905";"2020MM08";"    -6.2"
"3627";"332905";"2020MM09";"    -6.5"
"3628";"332905";"2020MM10";"    -7.4"
"3629";"332905";"2020MM11";"    -3.8"
"3630";"332905";"2020MM12";"    -2.5"
"3631";"332905";"2021MM01";"     5.8"
"3632";"332905";"2021MM02";"     4.1"
"3633";"332905";"2021MM03";"    11.1"
"3634";"332905";"2021MM04";"    14.9"
"3635";"332905";"2021MM05";"    19.5"
"3636";"332905";"2021MM06";"    22.7"
"3637";"332905";"2021MM07";"    23.2"
"3638";"332905";"2021MM08";"    20.4"
"3639";"332905";"2021MM09";"    21.9"
"3640";"332905";"2021MM10";"    24.6"
"3641";"332905";"2021MM11";"    23.9"
"3642";"332905";"2021MM12";"    20.9"
"3643";"332905";"2022MM01";"    16.4"
"3644";"332905";"2022MM02";"    15.3"
"3645";"332905";"2022MM03";"    17.0"
"3646";"332905";"2022MM04";"    22.8"
"3647";"332905";"2022MM05";"    23.5"
"3648";"332905";"2022MM06";"    21.7"
"3649";"332905";"2022MM07";"    24.1"
"3650";"332905";"2022MM08";"    20.7"
"3651";"332905";"2022MM09";"    19.1"
"3652";"332905";"2022MM10";"    18.6"
"3653";"332905";"2022MM11";"    15.1"
"3654";"332905";"2022MM12";"    18.0"
"3655";"332905";"2023MM01";"    16.1"
"3656";"339205";"1985MM01";"       ."
"3657";"339205";"1985MM02";"       ."
"3658";"339205";"1985MM03";"       ."
"3659";"339205";"1985MM04";"       ."
"3660";"339205";"1985MM05";"       ."
"3661";"339205";"1985MM06";"       ."
"3662";"339205";"1985MM07";"       ."
"3663";"339205";"1985MM08";"       ."
"3664";"339205";"1985MM09";"       ."
"3665";"339205";"1985MM10";"       ."
"3666";"339205";"1985MM11";"       ."
"3667";"339205";"1985MM12";"       ."
"3668";"339205";"1986MM01";"       ."
"3669";"339205";"1986MM02";"       ."
"3670";"339205";"1986MM03";"       ."
"3671";"339205";"1986MM04";"       ."
"3672";"339205";"1986MM05";"       ."
"3673";"339205";"1986MM06";"       ."
"3674";"339205";"1986MM07";"       ."
"3675";"339205";"1986MM08";"       ."
"3676";"339205";"1986MM09";"       ."
"3677";"339205";"1986MM10";"       ."
"3678";"339205";"1986MM11";"       ."
"3679";"339205";"1986MM12";"       ."
"3680";"339205";"1987MM01";"       ."
"3681";"339205";"1987MM02";"       ."
"3682";"339205";"1987MM03";"       ."
"3683";"339205";"1987MM04";"       ."
"3684";"339205";"1987MM05";"       ."
"3685";"339205";"1987MM06";"       ."
"3686";"339205";"1987MM07";"       ."
"3687";"339205";"1987MM08";"       ."
"3688";"339205";"1987MM09";"       ."
"3689";"339205";"1987MM10";"       ."
"3690";"339205";"1987MM11";"       ."
"3691";"339205";"1987MM12";"       ."
"3692";"339205";"1988MM01";"       ."
"3693";"339205";"1988MM02";"       ."
"3694";"339205";"1988MM03";"       ."
"3695";"339205";"1988MM04";"       ."
"3696";"339205";"1988MM05";"       ."
"3697";"339205";"1988MM06";"       ."
"3698";"339205";"1988MM07";"       ."
"3699";"339205";"1988MM08";"       ."
"3700";"339205";"1988MM09";"       ."
"3701";"339205";"1988MM10";"       ."
"3702";"339205";"1988MM11";"       ."
"3703";"339205";"1988MM12";"       ."
"3704";"339205";"1989MM01";"       ."
"3705";"339205";"1989MM02";"       ."
"3706";"339205";"1989MM03";"       ."
"3707";"339205";"1989MM04";"       ."
"3708";"339205";"1989MM05";"       ."
"3709";"339205";"1989MM06";"       ."
"3710";"339205";"1989MM07";"       ."
"3711";"339205";"1989MM08";"       ."
"3712";"339205";"1989MM09";"       ."
"3713";"339205";"1989MM10";"       ."
"3714";"339205";"1989MM11";"       ."
"3715";"339205";"1989MM12";"       ."
"3716";"339205";"1990MM01";"       ."
"3717";"339205";"1990MM02";"       ."
"3718";"339205";"1990MM03";"       ."
"3719";"339205";"1990MM04";"       ."
"3720";"339205";"1990MM05";"       ."
"3721";"339205";"1990MM06";"       ."
"3722";"339205";"1990MM07";"       ."
"3723";"339205";"1990MM08";"       ."
"3724";"339205";"1990MM09";"       ."
"3725";"339205";"1990MM10";"       ."
"3726";"339205";"1990MM11";"       ."
"3727";"339205";"1990MM12";"       ."
"3728";"339205";"1991MM01";"       ."
"3729";"339205";"1991MM02";"       ."
"3730";"339205";"1991MM03";"       ."
"3731";"339205";"1991MM04";"       ."
"3732";"339205";"1991MM05";"       ."
"3733";"339205";"1991MM06";"       ."
"3734";"339205";"1991MM07";"       ."
"3735";"339205";"1991MM08";"       ."
"3736";"339205";"1991MM09";"       ."
"3737";"339205";"1991MM10";"       ."
"3738";"339205";"1991MM11";"       ."
"3739";"339205";"1991MM12";"       ."
"3740";"339205";"1992MM01";"       ."
"3741";"339205";"1992MM02";"       ."
"3742";"339205";"1992MM03";"       ."
"3743";"339205";"1992MM04";"       ."
"3744";"339205";"1992MM05";"       ."
"3745";"339205";"1992MM06";"       ."
"3746";"339205";"1992MM07";"       ."
"3747";"339205";"1992MM08";"       ."
"3748";"339205";"1992MM09";"       ."
"3749";"339205";"1992MM10";"       ."
"3750";"339205";"1992MM11";"       ."
"3751";"339205";"1992MM12";"       ."
"3752";"339205";"1993MM01";"       ."
"3753";"339205";"1993MM02";"       ."
"3754";"339205";"1993MM03";"       ."
"3755";"339205";"1993MM04";"       ."
"3756";"339205";"1993MM05";"       ."
"3757";"339205";"1993MM06";"       ."
"3758";"339205";"1993MM07";"       ."
"3759";"339205";"1993MM08";"       ."
"3760";"339205";"1993MM09";"       ."
"3761";"339205";"1993MM10";"       ."
"3762";"339205";"1993MM11";"       ."
"3763";"339205";"1993MM12";"       ."
"3764";"339205";"1994MM01";"   -26.9"
"3765";"339205";"1994MM02";"    -8.1"
"3766";"339205";"1994MM03";"   -13.6"
"3767";"339205";"1994MM04";"     2.3"
"3768";"339205";"1994MM05";"    -8.5"
"3769";"339205";"1994MM06";"    -2.5"
"3770";"339205";"1994MM07";"     6.1"
"3771";"339205";"1994MM08";"     8.9"
"3772";"339205";"1994MM09";"     2.1"
"3773";"339205";"1994MM10";"     4.4"
"3774";"339205";"1994MM11";"     7.8"
"3775";"339205";"1994MM12";"    -3.6"
"3776";"339205";"1995MM01";"   -10.6"
"3777";"339205";"1995MM02";"   -13.4"
"3778";"339205";"1995MM03";"    -5.9"
"3779";"339205";"1995MM04";"     1.1"
"3780";"339205";"1995MM05";"     7.0"
"3781";"339205";"1995MM06";"     5.3"
"3782";"339205";"1995MM07";"     6.7"
"3783";"339205";"1995MM08";"     9.4"
"3784";"339205";"1995MM09";"    11.6"
"3785";"339205";"1995MM10";"    19.0"
"3786";"339205";"1995MM11";"    12.5"
"3787";"339205";"1995MM12";"     5.1"
"3788";"339205";"1996MM01";"     2.5"
"3789";"339205";"1996MM02";"     9.6"
"3790";"339205";"1996MM03";"    -2.6"
"3791";"339205";"1996MM04";"    -6.6"
"3792";"339205";"1996MM05";"   -12.1"
"3793";"339205";"1996MM06";"    -0.1"
"3794";"339205";"1996MM07";"    -1.2"
"3795";"339205";"1996MM08";"    -1.7"
"3796";"339205";"1996MM09";"   -17.1"
"3797";"339205";"1996MM10";"   -17.7"
"3798";"339205";"1996MM11";"    -6.7"
"3799";"339205";"1996MM12";"    -7.6"
"3800";"339205";"1997MM01";"    -3.4"
"3801";"339205";"1997MM02";"    16.1"
"3802";"339205";"1997MM03";"    16.1"
"3803";"339205";"1997MM04";"    16.5"
"3804";"339205";"1997MM05";"    14.2"
"3805";"339205";"1997MM06";"    13.6"
"3806";"339205";"1997MM07";"    11.2"
"3807";"339205";"1997MM08";"    12.9"
"3808";"339205";"1997MM09";"    12.7"
"3809";"339205";"1997MM10";"     9.9"
"3810";"339205";"1997MM11";"    13.5"
"3811";"339205";"1997MM12";"    16.4"
"3812";"339205";"1998MM01";"    24.1"
"3813";"339205";"1998MM02";"     8.0"
"3814";"339205";"1998MM03";"     7.1"
"3815";"339205";"1998MM04";"     9.9"
"3816";"339205";"1998MM05";"    20.1"
"3817";"339205";"1998MM06";"    12.6"
"3818";"339205";"1998MM07";"    10.0"
"3819";"339205";"1998MM08";"     9.0"
"3820";"339205";"1998MM09";"    17.0"
"3821";"339205";"1998MM10";"    12.3"
"3822";"339205";"1998MM11";"     2.0"
"3823";"339205";"1998MM12";"    -1.4"
"3824";"339205";"1999MM01";"    -1.4"
"3825";"339205";"1999MM02";"     1.3"
"3826";"339205";"1999MM03";"     0.6"
"3827";"339205";"1999MM04";"    -2.3"
"3828";"339205";"1999MM05";"    -7.2"
"3829";"339205";"1999MM06";"    -7.6"
"3830";"339205";"1999MM07";"    -1.3"
"3831";"339205";"1999MM08";"    -0.7"
"3832";"339205";"1999MM09";"    -1.4"
"3833";"339205";"1999MM10";"     1.4"
"3834";"339205";"1999MM11";"     7.3"
"3835";"339205";"1999MM12";"     8.8"
"3836";"339205";"2000MM01";"    10.8"
"3837";"339205";"2000MM02";"    13.0"
"3838";"339205";"2000MM03";"    11.1"
"3839";"339205";"2000MM04";"    11.2"
"3840";"339205";"2000MM05";"     8.1"
"3841";"339205";"2000MM06";"    14.8"
"3842";"339205";"2000MM07";"     8.8"
"3843";"339205";"2000MM08";"     6.6"
"3844";"339205";"2000MM09";"     7.1"
"3845";"339205";"2000MM10";"    13.8"
"3846";"339205";"2000MM11";"    14.0"
"3847";"339205";"2000MM12";"    17.1"
"3848";"339205";"2001MM01";"     9.6"
"3849";"339205";"2001MM02";"     6.4"
"3850";"339205";"2001MM03";"     2.4"
"3851";"339205";"2001MM04";"     0.5"
"3852";"339205";"2001MM05";"     0.8"
"3853";"339205";"2001MM06";"     0.5"
"3854";"339205";"2001MM07";"    -2.3"
"3855";"339205";"2001MM08";"    -1.5"
"3856";"339205";"2001MM09";"     0.2"
"3857";"339205";"2001MM10";"    -8.6"
"3858";"339205";"2001MM11";"    -2.6"
"3859";"339205";"2001MM12";"    -1.8"
"3860";"339205";"2002MM01";"     0.1"
"3861";"339205";"2002MM02";"    -1.8"
"3862";"339205";"2002MM03";"    -2.1"
"3863";"339205";"2002MM04";"    -2.4"
"3864";"339205";"2002MM05";"    -0.7"
"3865";"339205";"2002MM06";"     3.9"
"3866";"339205";"2002MM07";"     1.3"
"3867";"339205";"2002MM08";"     5.4"
"3868";"339205";"2002MM09";"     3.6"
"3869";"339205";"2002MM10";"     2.3"
"3870";"339205";"2002MM11";"     5.7"
"3871";"339205";"2002MM12";"     3.3"
"3872";"339205";"2003MM01";"     3.7"
"3873";"339205";"2003MM02";"    -1.0"
"3874";"339205";"2003MM03";"    -4.4"
"3875";"339205";"2003MM04";"    -6.4"
"3876";"339205";"2003MM05";"    -7.3"
"3877";"339205";"2003MM06";"    -9.6"
"3878";"339205";"2003MM07";"    -9.2"
"3879";"339205";"2003MM08";"   -12.0"
"3880";"339205";"2003MM09";"    -8.7"
"3881";"339205";"2003MM10";"    -5.6"
"3882";"339205";"2003MM11";"     2.7"
"3883";"339205";"2003MM12";"     4.9"
"3884";"339205";"2004MM01";"     3.3"
"3885";"339205";"2004MM02";"     7.5"
"3886";"339205";"2004MM03";"     1.3"
"3887";"339205";"2004MM04";"     1.7"
"3888";"339205";"2004MM05";"     4.6"
"3889";"339205";"2004MM06";"     1.7"
"3890";"339205";"2004MM07";"     8.0"
"3891";"339205";"2004MM08";"     1.9"
"3892";"339205";"2004MM09";"     6.9"
"3893";"339205";"2004MM10";"     6.2"
"3894";"339205";"2004MM11";"     2.4"
"3895";"339205";"2004MM12";"     4.1"
"3896";"339205";"2005MM01";"     3.4"
"3897";"339205";"2005MM02";"     0.2"
"3898";"339205";"2005MM03";"     2.8"
"3899";"339205";"2005MM04";"     4.3"
"3900";"339205";"2005MM05";"     7.7"
"3901";"339205";"2005MM06";"     4.5"
"3902";"339205";"2005MM07";"     2.2"
"3903";"339205";"2005MM08";"    -0.1"
"3904";"339205";"2005MM09";"     0.2"
"3905";"339205";"2005MM10";"     0.3"
"3906";"339205";"2005MM11";"    -3.5"
"3907";"339205";"2005MM12";"     2.3"
"3908";"339205";"2006MM01";"     4.6"
"3909";"339205";"2006MM02";"     8.2"
"3910";"339205";"2006MM03";"    10.9"
"3911";"339205";"2006MM04";"    12.8"
"3912";"339205";"2006MM05";"    11.6"
"3913";"339205";"2006MM06";"    12.3"
"3914";"339205";"2006MM07";"    13.4"
"3915";"339205";"2006MM08";"     1.2"
"3916";"339205";"2006MM09";"     6.1"
"3917";"339205";"2006MM10";"     1.0"
"3918";"339205";"2006MM11";"     6.8"
"3919";"339205";"2006MM12";"    17.7"
"3920";"339205";"2007MM01";"    10.2"
"3921";"339205";"2007MM02";"    17.0"
"3922";"339205";"2007MM03";"    19.0"
"3923";"339205";"2007MM04";"    15.5"
"3924";"339205";"2007MM05";"    15.6"
"3925";"339205";"2007MM06";"    16.4"
"3926";"339205";"2007MM07";"    15.1"
"3927";"339205";"2007MM08";"    12.6"
"3928";"339205";"2007MM09";"     9.3"
"3929";"339205";"2007MM10";"    16.9"
"3930";"339205";"2007MM11";"    20.3"
"3931";"339205";"2007MM12";"    17.3"
"3932";"339205";"2008MM01";"    21.9"
"3933";"339205";"2008MM02";"    13.5"
"3934";"339205";"2008MM03";"    13.5"
"3935";"339205";"2008MM04";"     9.8"
"3936";"339205";"2008MM05";"    13.7"
"3937";"339205";"2008MM06";"    18.8"
"3938";"339205";"2008MM07";"    15.8"
"3939";"339205";"2008MM08";"    15.4"
"3940";"339205";"2008MM09";"     9.6"
"3941";"339205";"2008MM10";"    -4.9"
"3942";"339205";"2008MM11";"    -8.3"
"3943";"339205";"2008MM12";"   -17.3"
"3944";"339205";"2009MM01";"   -23.0"
"3945";"339205";"2009MM02";"   -27.0"
"3946";"339205";"2009MM03";"   -27.0"
"3947";"339205";"2009MM04";"   -23.0"
"3948";"339205";"2009MM05";"   -21.5"
"3949";"339205";"2009MM06";"   -24.3"
"3950";"339205";"2009MM07";"   -23.1"
"3951";"339205";"2009MM08";"   -16.6"
"3952";"339205";"2009MM09";"   -17.6"
"3953";"339205";"2009MM10";"   -20.8"
"3954";"339205";"2009MM11";"   -17.8"
"3955";"339205";"2009MM12";"    -9.6"
"3956";"339205";"2010MM01";"   -20.0"
"3957";"339205";"2010MM02";"    -9.4"
"3958";"339205";"2010MM03";"   -10.6"
"3959";"339205";"2010MM04";"   -11.5"
"3960";"339205";"2010MM05";"    -7.2"
"3961";"339205";"2010MM06";"    -6.1"
"3962";"339205";"2010MM07";"    -1.3"
"3963";"339205";"2010MM08";"    -0.6"
"3964";"339205";"2010MM09";"    -1.2"
"3965";"339205";"2010MM10";"     3.5"
"3966";"339205";"2010MM11";"     4.2"
"3967";"339205";"2010MM12";"     4.6"
"3968";"339205";"2011MM01";"     5.1"
"3969";"339205";"2011MM02";"     6.1"
"3970";"339205";"2011MM03";"     6.5"
"3971";"339205";"2011MM04";"     3.1"
"3972";"339205";"2011MM05";"     3.2"
"3973";"339205";"2011MM06";"    -1.2"
"3974";"339205";"2011MM07";"    -8.0"
"3975";"339205";"2011MM08";"    -6.4"
"3976";"339205";"2011MM09";"    -9.6"
"3977";"339205";"2011MM10";"    -4.3"
"3978";"339205";"2011MM11";"   -12.6"
"3979";"339205";"2011MM12";"   -11.7"
"3980";"339205";"2012MM01";"    -1.9"
"3981";"339205";"2012MM02";"    -4.1"
"3982";"339205";"2012MM03";"    -3.8"
"3983";"339205";"2012MM04";"    -1.9"
"3984";"339205";"2012MM05";"    -6.4"
"3985";"339205";"2012MM06";"    -9.7"
"3986";"339205";"2012MM07";"    -6.9"
"3987";"339205";"2012MM08";"    -1.7"
"3988";"339205";"2012MM09";"    -2.9"
"3989";"339205";"2012MM10";"    -5.2"
"3990";"339205";"2012MM11";"    -7.5"
"3991";"339205";"2012MM12";"    -6.6"
"3992";"339205";"2013MM01";"    -3.8"
"3993";"339205";"2013MM02";"     2.3"
"3994";"339205";"2013MM03";"    -3.3"
"3995";"339205";"2013MM04";"    -7.5"
"3996";"339205";"2013MM05";"    -7.4"
"3997";"339205";"2013MM06";"    -8.8"
"3998";"339205";"2013MM07";"    -8.5"
"3999";"339205";"2013MM08";"    -0.9"
"4000";"339205";"2013MM09";"     3.5"
"4001";"339205";"2013MM10";"     5.7"
"4002";"339205";"2013MM11";"     9.0"
"4003";"339205";"2013MM12";"     1.0"
"4004";"339205";"2014MM01";"    -4.0"
"4005";"339205";"2014MM02";"     3.2"
"4006";"339205";"2014MM03";"     4.0"
"4007";"339205";"2014MM04";"     1.9"
"4008";"339205";"2014MM05";"    -3.1"
"4009";"339205";"2014MM06";"     7.9"
"4010";"339205";"2014MM07";"     1.8"
"4011";"339205";"2014MM08";"     3.5"
"4012";"339205";"2014MM09";"     7.2"
"4013";"339205";"2014MM10";"     5.1"
"4014";"339205";"2014MM11";"     6.8"
"4015";"339205";"2014MM12";"     7.3"
"4016";"339205";"2015MM01";"     3.2"
"4017";"339205";"2015MM02";"     1.9"
"4018";"339205";"2015MM03";"     5.5"
"4019";"339205";"2015MM04";"    -0.2"
"4020";"339205";"2015MM05";"     3.9"
"4021";"339205";"2015MM06";"     3.4"
"4022";"339205";"2015MM07";"     4.4"
"4023";"339205";"2015MM08";"     6.5"
"4024";"339205";"2015MM09";"     4.9"
"4025";"339205";"2015MM10";"     3.2"
"4026";"339205";"2015MM11";"    -0.4"
"4027";"339205";"2015MM12";"     2.0"
"4028";"339205";"2016MM01";"    -1.0"
"4029";"339205";"2016MM02";"     0.8"
"4030";"339205";"2016MM03";"     0.3"
"4031";"339205";"2016MM04";"     0.5"
"4032";"339205";"2016MM05";"     5.7"
"4033";"339205";"2016MM06";"    -2.9"
"4034";"339205";"2016MM07";"    -6.8"
"4035";"339205";"2016MM08";"    -2.3"
"4036";"339205";"2016MM09";"    -4.4"
"4037";"339205";"2016MM10";"     3.0"
"4038";"339205";"2016MM11";"    -0.7"
"4039";"339205";"2016MM12";"     7.8"
"4040";"339205";"2017MM01";"     8.3"
"4041";"339205";"2017MM02";"     3.8"
"4042";"339205";"2017MM03";"    12.3"
"4043";"339205";"2017MM04";"     4.3"
"4044";"339205";"2017MM05";"     9.7"
"4045";"339205";"2017MM06";"     4.7"
"4046";"339205";"2017MM07";"     3.0"
"4047";"339205";"2017MM08";"    11.8"
"4048";"339205";"2017MM09";"    11.5"
"4049";"339205";"2017MM10";"    18.0"
"4050";"339205";"2017MM11";"    20.2"
"4051";"339205";"2017MM12";"    16.0"
"4052";"339205";"2018MM01";"    20.0"
"4053";"339205";"2018MM02";"    18.2"
"4054";"339205";"2018MM03";"    14.0"
"4055";"339205";"2018MM04";"    17.3"
"4056";"339205";"2018MM05";"    19.5"
"4057";"339205";"2018MM06";"     9.3"
"4058";"339205";"2018MM07";"     8.8"
"4059";"339205";"2018MM08";"     7.9"
"4060";"339205";"2018MM09";"     3.1"
"4061";"339205";"2018MM10";"     1.1"
"4062";"339205";"2018MM11";"     4.4"
