"pub_date","L2_LRHUTTTT","L1_BCCI","L1_BRCI","L1_BSCI","L1_CSCICP02","L3_XTEXVA01","L3_XTIMVA01","L1_AEX","L1_AEXVLT","inflation","Perioden","Prijsindex_5","buildpermits","faillisementen","Consumentenvertrouwen_1","EconomischKlimaat_2","Koopbereidheid_3","EconomischeSituatieLaatste12Maanden_4","EconomischeSituatieKomende12Maanden_5","FinancieleSituatieLaatste12Maanden_6","FinancieleSituatieKomende12Maanden_7","GunstigeTijdVoorGroteAankopen_8","dax","cac40","ftse","sp500","fin_stress","GAS_EU","OIL_BRENT","GOLD","Short_interest","Long_interest"
"2011-10-15",6,-19.2,1.2,-5,-17,3.77422903175446,3.64402122965165,5.69168519531877,0.0236384787578289,2.6,"2011MM10",131.3,2408,799,11,28,0,23,33,-10,6,2,8.7227982129708,8.0842047951933,8.62050765048338,7.13353539057712,0.1105,NA,NA,NA,1.5759,2.464
"2011-11-15",6.2,-22.7,-8.3,-5.8,-21.1,3.76623412552133,3.66427190532246,5.78430497220724,0.0173113434564185,2.6,"2011MM11",131.3,2292,1022,12,28,1,27,28,-9,6,7,8.71421284074993,8.05662336106975,8.61348468999589,7.12846383685461,0.1949,NA,NA,NA,1.4847,2.446
"2011-12-15",6.4,-14.1,-5.9,-6.6,-19.1,3.74669617232842,3.63937179998557,5.76161634661594,0.0207647929408749,2.4,"2011MM12",131.5,1988,758,14,31,3,31,31,-7,8,10,8.68242794637924,8.05826719686301,8.62556313903146,7.13696040226172,0.1901,NA,NA,NA,1.4261,2.376
"2012-01-15",6.6,-23.5,-7.8,-3.9,-22.4,3.72956270579636,3.62000459104159,5.80595842688438,0.0127796971384697,2.5,"2012MM01",132.8,1173,1021,13,27,4,28,27,-8,7,11,8.77321587604256,8.10123827180839,8.64498817937698,7.17962044672953,0.1691,NA,NA,NA,1.2222,2.197
"2012-02-15",6.5,-27.3,-2.5,-5.1,-23.9,3.73275321491714,3.61202670155648,5.82551007140904,0.00915175852295539,2.5,"2012MM02",132.9,1354,944,11,23,3,23,22,-9,7,11,8.83289114019774,8.14683938872653,8.67786541680514,7.21940779140158,0.1096,NA,NA,NA,1.0483,2.236
"2012-03-15",6.6,-29.5,-4.8,-4.2,-21,3.76625689797953,3.63428705242547,5.83597100899261,0.00846232092041089,2.5,"2012MM03",133,1475,915,6,16,0,17,15,-10,4,6,8.84604073062693,8.13850926230003,8.66016736036734,7.25025926703457,0.116,NA,NA,NA,0.8585,2.249
"2012-04-15",6.5,-32.5,-1.8,-5.1,-22.7,3.78893466711929,3.66168297801115,5.8223463164379,0.0103626722914455,2.4,"2012MM04",132.9,1271,864,2,5,0,8,3,-7,1,7,8.81895418032126,8.07489812530885,8.65483110654394,7.24273356748958,0.0951,NA,NA,NA,0.7443,2.291
"2012-05-15",6.5,-32.9,-3.2,-6.3,-17.9,3.80351074894599,3.69174230051344,5.77012606215581,0.0146935740908129,2.1,"2012MM05",133,1439,1022,6,12,1,15,9,-6,1,9,8.74263488126601,8.01202155701899,8.57939772260656,7.17803425933096,0.1571,NA,NA,NA,0.6849,1.961
"2012-06-15",6.8,-39.4,-1.8,-8,-22.6,3.77355266958069,3.6748829185438,5.71070076299932,0.0118443011561295,2.1,"2012MM06",133,1847,891,7,15,2,18,12,-5,0,10,8.76659375598336,8.06985863477435,8.6253657846314,7.21682697920466,0.1457,NA,NA,NA,0.6589,1.926
"2012-07-15",6.7,-40.7,-7.6,-8,-24.7,3.80656312374856,3.68964343380949,5.77316823280738,0.012662399331159,2.3,"2012MM07",132.9,1648,1087,11,23,3,23,23,-3,2,9,8.82059010134782,8.09914724904847,8.63680562908477,7.22934586414494,0.0953,NA,NA,NA,0.497,1.747
"2012-08-15",6.7,-42.3,-3.3,-8.3,-17.3,3.80063466282569,3.68979801575793,5.82707888919727,0.0105187226901249,2.3,"2012MM08",133,1349,822,9,20,2,22,18,-3,1,7,8.84948384582466,8.13536747843521,8.650236965174,7.24891647384681,0.0807,NA,NA,NA,0.3324,1.757
"2012-09-15",6.8,-34.1,-9.4,-7.6,-19.2,3.78672145521223,3.68305000236832,5.83440265707326,0.00905428685525719,2.3,"2012MM09",132.9,1634,890,9,20,1,21,19,-5,-1,9,8.88407683508545,8.11815341696908,8.65558029307108,7.27286359264307,0.1009,NA,NA,NA,0.2463,1.844
"2012-10-15",6.8,-45,-6.3,-8.7,-16.6,3.77933473811705,3.67748684146849,5.81155942322566,0.00958168840674239,2.9,"2012MM10",132.8,1468,1092,12,26,3,27,25,-4,1,11,8.89022186479915,8.1401026953527,8.66262601439908,7.25287575028502,0.0639,NA,NA,NA,0.2079,1.767
"2012-11-15",6.9,-43.1,-8.9,-9.7,-15.7,3.78274926606854,3.69492943000034,5.82886701385472,0.00848046536134179,2.8,"2012MM11",132.8,1525,967,17,32,7,33,32,-1,5,16,8.90997824636703,8.17675149502345,8.67706458608145,7.25571842274547,0.0534,NA,NA,NA,0.192,1.65
"2012-12-15",7,-46.2,-2.9,-9.6,-24,3.77371833405097,3.6549431409887,5.8503405980479,0.00926825511450134,2.9,"2012MM12",132.7,1359,833,20,39,8,40,38,1,7,17,8.93753247999283,8.20003289215396,8.68233464588418,7.26276179084619,0.0518,NA,NA,NA,0.1855,1.562
"2013-01-15",7.2,-47.7,-10.9,-9.5,-22.7,3.78975258068446,3.66014809236612,5.86982110874195,0.00375709512051088,3,"2013MM01",132.3,1133,1104,21,39,8,41,38,0,7,18,8.95880375108375,8.22486034700419,8.74463149145528,7.31195958284493,0.1023,NA,NA,NA,0.2049,1.738
"2013-02-15",7.4,-46.1,-8,-10.1,-19.8,3.79155368354224,3.67118328661903,5.90301494987918,0.00608113972560011,3,"2013MM02",132.5,1035,1063,21,41,7,43,40,-1,7,15,8.95437660589799,8.22228507387272,8.75790940388162,7.32295950997129,0.0869,NA,NA,NA,0.2234,1.827
"2013-03-15",7.5,-42.9,-11.9,-7.1,-27.2,3.78624978251765,3.66590940367132,5.85541086314154,0.00915993729991859,2.9,"2013MM03",132.4,1355,1103,22,43,8,46,41,0,8,16,8.96127755735251,8.22454411633849,8.76587975582291,7.35831480430099,0.0371,NA,NA,NA,0.2061,1.669
"2013-04-15",7.7,-45.3,-11.4,-8.4,-23.4,3.80646500063732,3.66923645449816,5.86679157952825,0.00720444479733541,2.6,"2013MM04",132.2,1313,1039,24,47,8,49,45,-1,9,17,8.97635197242364,8.25758013889205,8.76874538439763,7.37623897013764,0.0679,NA,NA,NA,0.2089,1.663
"2013-05-15",7.9,-43.4,-9.8,-9.3,-19,3.7792892090479,3.66138792102091,5.87528595486891,0.0109914583699398,2.8,"2013MM05",132.1,1414,1185,26,50,10,51,49,0,11,18,9.02987786735341,8.28111385443018,8.79226105282945,7.39678917252116,0.0445,NA,NA,NA,0.2012,1.691
"2013-06-15",8,-39.8,-4.4,-8.3,-17,3.7590439524966,3.6088266023435,5.90863568047847,0.00782695743765041,2.9,"2013MM06",131.9,1419,1047,23,45,8,47,43,-1,9,16,8.98208631110005,8.22654938054403,8.73480145123177,7.38167624375088,0.0962,NA,NA,NA,0.2103,2
"2013-07-15",8.1,-42.4,-2.6,-7.8,-18.6,3.72931219684419,3.59854572295115,5.85929802525044,0.0109662902069162,3.1,"2013MM07",131.7,1546,1155,23,44,10,47,40,1,10,18,9.02111138093221,8.29222045340964,8.79801681301873,7.42995397180266,0.0613,NA,NA,NA,0.2214,2.032
"2013-08-15",8.3,-44,-6.8,-7.1,-21.2,3.75904399681435,3.62101863706479,5.92152569125382,0.00724988521156781,2.8,"2013MM08",131.8,1094,878,25,46,11,50,41,3,11,19,9.00000814185767,8.27735608203235,8.76606685047313,7.39815570376472,0.0459,NA,NA,NA,0.2259,2.196
"2013-09-15",8.5,-38.2,-0.8,-4.8,-18.2,3.74522556361901,3.62886823368292,5.90395732965863,0.00848875590099293,2.4,"2013MM09",131.7,1577,879,26,49,11,54,43,4,11,19,9.05886615284707,8.32928162543323,8.77372512629956,7.42747129513114,0.0468,NA,NA,NA,0.2232,2.322
"2013-10-15",8.5,-37,-1.4,-5.2,-17.1,3.74787835957148,3.62021071422725,5.93595525124522,0.00664519900997288,1.6,"2013MM10",131.4,1399,1133,23,44,10,49,38,2,9,18,9.10874165210619,8.36634475182037,8.81453841027141,7.47110126624398,0.0508,NA,NA,NA,0.2258,2.177
"2013-11-15",8.5,-35.7,-6,-2.7,-12.7,3.7551111033547,3.61796703254961,5.98313031856459,0.0068353872659607,1.5,"2013MM11",131.4,1456,920,23,43,10,47,40,2,10,19,9.14902861842005,8.36525571820606,8.80246236982755,7.49876455601721,0.048,NA,NA,NA,0.2234,2.056
"2013-12-15",8.5,-37.5,-5.3,-2.8,-7.5,3.7235095285371,3.62029832235023,5.99984657113859,0.00464314214276385,1.7,"2013MM12",131.4,1351,943,22,41,10,44,38,1,10,20,9.16452260224224,8.36542804277885,8.81716445611309,7.52205403049927,0.0595,NA,NA,NA,0.2735,2.156
"2014-01-15",8.4,-33.6,-6.5,-3.5,-5.6,3.73888345618276,3.60902861399756,6.01246553270724,0.00926447209292733,1.4,"2014MM01",131.7,1590,938,25,45,12,49,40,2,11,22,9.13846626109545,8.33464446042018,8.78115616224739,7.48582262272325,0.0512,NA,NA,NA,0.292,2.098
"2014-02-15",8.5,-30.7,-2.8,-3.1,-5.3,3.75601320862425,3.61638750841225,5.97671028626108,0.00741261377808679,1.1,"2014MM02",131.5,1286,900,24,45,11,48,41,1,10,21,9.17906434418045,8.39119451718317,8.82610337399128,7.52803599779552,0.0536,NA,NA,NA,0.2881,1.891
"2014-03-15",8.6,-29.4,-3.8,-3.2,-2.6,3.76597651314063,3.64439072091626,6.00221109991518,0.00586872561415287,0.8,"2014MM03",131.4,1422,781,23,43,10,47,40,0,9,21,9.16491510655973,8.38742613335717,8.7945824595826,7.53494424622247,0.0633,NA,NA,NA,0.3053,1.81
"2014-04-15",8.7,-28,0.4,-1.8,-0.3,3.76621306031767,3.62695527453447,6.00557619904508,0.0111473783197033,1.2,"2014MM04",131.8,1422,1040,24,44,10,48,41,-1,10,21,9.16985482803758,8.40902655049127,8.82173238093444,7.54112588958805,0.0303,NA,NA,NA,0.3297,1.846
"2014-05-15",8.7,-22.8,0.4,-2.6,-2.8,3.76141950835422,3.63304797074223,5.99433972878739,0.0066707096131797,0.8,"2014MM05",131.8,1383,792,25,47,11,53,41,0,11,22,9.20465117222606,8.41617209661575,8.83120068903557,7.56193808560141,0.0304,NA,NA,NA,0.3246,1.709
"2014-06-15",8.6,-25.2,1.7,-2,-1.7,3.73825635962272,3.61856245595921,6.01424106725257,0.00429292529815808,0.9,"2014MM06",131.9,1511,653,23,43,10,51,35,-1,9,21,9.19350650547156,8.39453726740039,8.81639365709582,7.58081708231497,0.0304,NA,NA,NA,0.2414,1.598
"2014-07-15",8.5,-18.6,0.8,-1.7,0.2,3.7381082754274,3.60777041279407,6.03143975031168,0.00427597645002819,0.9,"2014MM07",132.1,1783,866,23,43,9,52,34,-1,9,20,9.14926044635595,8.35376564619337,8.81434529587976,7.56562239467698,0.0293,NA,NA,NA,0.205,1.407
"2014-08-15",8.3,-19.3,4.7,-1,-1.7,3.73602689367371,3.6318203454922,6.00163256719085,0.00789497465057446,1,"2014MM08",132.4,1242,679,23,43,10,53,34,0,9,19,9.15590212920817,8.38504142700975,8.82758539625527,7.60258603908497,0.0228,NA,NA,NA,0.1916,1.2
"2014-09-15",8.2,-18.1,4.5,-1.6,-3.9,3.75328334935188,3.62843839817699,6.02396233340981,0.00782399136567689,0.9,"2014MM09",132.4,1604,799,21,40,9,50,30,0,9,18,9.1563381280115,8.39304398729248,8.79825845025708,7.58695060297968,0.0363,NA,NA,NA,0.0971,1.154
"2014-10-15",8.1,-11.1,4,-1.3,-3.9,3.73797180245859,3.63484693711125,6.04336539999172,0.00567636077743621,1.1,"2014MM10",133,1533,760,18,34,8,42,26,0,7,17,9.14065477314475,8.35068746495904,8.78668583466781,7.60988700180924,0.0514,NA,NA,NA,0.0826,1.032
"2014-11-15",8,-14.8,7.3,0.9,-1.7,3.73002706074984,3.60359238934854,6.02097278172796,0.0150527707726405,1,"2014MM11",133.1,1432,699,15,28,6,37,19,-2,5,15,9.20842349684438,8.38712554759602,8.81323027797731,7.63412447537255,0.0291,NA,NA,NA,0.0809,0.934
"2014-12-15",8.1,-14.5,3.2,1.1,-3.6,3.75935581851847,3.62571120887211,6.06163892017904,0.00717674823239195,0.7,"2014MM12",133.1,1798,762,13,24,5,32,17,-3,4,15,9.19070381100023,8.36001292702861,8.78967534279094,7.62992709115142,0.0338,NA,NA,NA,0.0809,0.777
"2015-01-15",8.1,-7.9,6.3,0.8,-3.2,3.75596646412578,3.61426631555379,6.0603867447195,0.014581581685752,0,"2015MM01",133.7,1358,671,9,17,3,27,7,-5,2,12,9.27746806765034,8.43473506897572,8.81720887655796,7.598394311885,0.1669,NA,NA,NA,0.0627,0.52
"2015-02-15",8.2,-10.1,3.4,-0.5,-3.7,3.75210729300509,3.59119163889025,6.12878713935794,0.0134156043698624,0.2,"2015MM02",133.8,1913,679,1,3,-1,16,-10,-5,-2,6,9.3415142514992,8.50744179673396,8.84602203376804,7.65183318821063,0.1174,NA,NA,NA,0.0482,0.416
"2015-03-15",8.3,-8.3,2,-1.3,-4,3.75689422668779,3.59222511034656,6.19512682996198,0.00573409846607267,0.4,"2015MM03",134.2,1729,862,-2,0,-3,14,-14,-7,-2,1,9.38983877425029,8.52389868664812,8.8206993992149,7.63428399077666,0.0977,NA,NA,NA,0.0272,0.326
"2015-04-15",8.1,-6.9,4.6,-1.3,-1,3.75947606524299,3.62425806318175,6.19570371420143,0.00927960041230956,0.6,"2015MM04",135.1,1852,624,-3,-3,-4,9,-15,-9,-2,0,9.34612745837205,8.52644827747443,8.84802097053928,7.6427687133213,0.0606,NA,NA,NA,0.0047,0.314
"2015-05-15",8.1,-5.3,8.3,0.3,-3.3,3.77384001647792,3.65222692681922,6.18611556683862,0.0113228619251279,1.1,"2015MM05",135,1351,516,-3,-3,-3,7,-13,-9,-2,1,9.34258020828831,8.5187699750393,8.85143435566592,7.65320544299663,0.1134,NA,NA,NA,-0.0104,0.754
"2015-06-15",8.1,-3.2,8.4,1.4,-1.7,3.74705141707451,3.67352661107484,6.19556296171447,0.0107377723549785,1,"2015MM06",135,1672,650,-3,-2,-4,7,-11,-11,-2,2,9.30063524403263,8.47432748389486,8.7827830173932,7.63196988412488,0.0666,NA,NA,NA,-0.0139,1.054
"2015-07-15",8,0.1,6.2,1.7,0.5,3.77946960409672,3.68970837632611,6.15590968572274,0.0126814496004653,1,"2015MM07",135.3,1477,583,-1,2,-2,11,-7,-10,0,3,9.33335328431096,8.53358016120592,8.80931038486585,7.6515195671149,0.0478,NA,NA,NA,-0.0187,0.986
"2015-08-15",7.9,10.1,8.4,1.3,-1.2,3.78194850730645,3.69830217033403,6.19507197026543,0.0130613062859447,0.8,"2015MM08",135.3,1504,444,1,6,-1,13,-1,-9,0,4,9.23595548195935,8.44525674794038,8.74000067063955,7.58689483612177,0.088,NA,NA,NA,-0.0277,0.853
"2015-09-15",7.7,-2.2,7.4,1,0.3,3.78498294835943,3.66178722724699,6.09126539168481,0.0217113604257399,0.6,"2015MM09",135.3,1602,562,-1,-1,-1,8,-10,-7,-1,6,9.17579451933493,8.40184744193836,8.7097290867278,7.56009610515831,0.0826,NA,NA,NA,-0.037,0.866
"2015-10-15",7.7,1.9,8.4,1.7,0.5,3.76549435907756,3.6520100339095,6.03797777845935,0.0184948535274634,0.6,"2015MM10",137.4,1509,540,-2,-3,-1,9,-15,-8,0,5,9.29193322966919,8.49651285086645,8.75795661270595,7.63981548470171,0.0591,NA,NA,NA,-0.0536,0.725
"2015-11-15",7.8,5.1,10.2,0.7,-0.7,3.7443368988365,3.63807999786464,6.13173297971156,0.0107373754729215,0.7,"2015MM11",137.7,1659,524,-1,-4,1,6,-15,-7,2,7,9.33980868750841,8.50867705141553,8.75717027606253,7.64032022640851,0.042,NA,NA,NA,-0.0876,0.716
"2015-12-15",7.9,11,15.8,2,1,3.7261201179451,3.61738612433031,6.15321202237635,0.0103029913804336,0.7,"2015MM12",137.4,1662,683,-2,-6,1,5,-16,-6,3,6,9.28201056772319,8.4418358364318,8.739103951906,7.62263456801826,0.0513,NA,NA,NA,-0.1263,0.754
"2016-01-15",7.7,7.2,10.3,0.2,0.9,3.74486171816246,3.64087774509119,6.09360621088835,0.015546801061361,0.6,"2016MM01",138.3,1224,502,-2,-8,2,2,-18,-4,4,5,9.18994482484177,8.39322054407437,8.71338474762535,7.57056695071276,0.0586,NA,NA,NA,-0.1461,0.646
"2016-02-15",7.6,6.3,8.7,1.1,-1.3,3.7542798345903,3.63355358206425,6.07974145870171,0.0181728020889414,0.6,"2016MM02",138.3,1679,587,-2,-7,1,3,-17,-6,3,5,9.15856279097238,8.37874683842374,8.71556854329909,7.56643004519777,0.0388,NA,NA,NA,-0.1836,0.371
"2016-03-15",7.4,10.2,7.9,-0.1,-3.2,3.73726367818022,3.62778564323219,6.06444074683765,0.0189893063761442,0.6,"2016MM03",138.6,1529,635,-2,-5,1,5,-15,-5,4,4,9.20688538698325,8.38595860117771,8.72824795121803,7.6303350354846,0.0277,NA,NA,NA,-0.2285,0.32
"2016-04-15",7.5,4.4,6.9,-0.1,-5.4,3.74131483743316,3.6015512127525,6.08392949076021,0.0104780280165861,0,"2016MM04",137.6,1776,498,-3,-10,2,10,-29,0,5,1,9.21422977114758,8.39592006369268,8.73903988655087,7.63303079693575,0.0365,NA,NA,NA,-0.2492,0.395
"2016-05-15",7.4,4.5,3.6,1.1,-4.7,3.71886591643822,3.59133213127268,6.08205516832439,0.0105753532440976,0,"2016MM05",137.8,1528,531,-23,-31,-17,6,-69,4,-16,-38,9.23627516240266,8.41308081140184,8.73725998310615,7.64823916374627,0.0517,NA,NA,NA,-0.2572,0.384
"2016-06-15",7.4,9.6,4.6,1.3,-5,3.70695848443804,3.56903973659846,6.09871976697788,0.00941132693890058,0,"2016MM06",138,1946,496,-31,-52,-17,-38,-66,5,-17,-39,9.17782646163251,8.35172402719377,8.78021874559694,7.64914967034943,0.0745,NA,NA,NA,-0.2679,0.25
"2016-07-15",7.2,10.7,5.9,2.7,-1.5,3.74342753060823,3.61541408880614,6.07477035026142,0.0205511862346128,-0.2,"2016MM07",138.5,1909,466,-27,-52,-11,-56,-47,6,-10,-29,9.24353333933195,8.3983668750067,8.81349796663623,7.68414010304048,0.0829,NA,NA,NA,-0.2945,0.062
"2016-08-15",7.1,12.5,6.4,2.7,-4,3.72712505642593,3.60102895366967,6.10129846811427,0.00914931974790908,0.2,"2016MM08",138.7,1685,456,-26,-51,-10,-67,-35,-2,-6,-22,9.26791946015361,8.39800872258596,8.82195359540277,7.68292011626013,0.0483,NA,NA,NA,-0.2982,0.027
"2016-09-15",7,14.8,8.7,-1.2,-4,3.75376155401331,3.62302348862748,6.11017234668521,0.00736852853726235,0.1,"2016MM09",138.4,1937,392,-29,-58,-10,-73,-44,-3,-2,-23,9.26017946497023,8.40026823485466,8.83917520785463,7.68168490255838,0.0571,NA,NA,NA,-0.3016,0.061
"2016-10-15",6.8,14.5,5.3,0.3,-0.9,3.7487074576611,3.61593198338734,6.10872818547455,0.00967120388709236,0.4,"2016MM10",139.1,1685,392,-28,-58,-9,-75,-40,-5,0,-22,9.27472354661061,8.41388828731832,8.84710110066543,7.6620680655149,0.0453,NA,NA,NA,-0.309,0.156
"2016-11-15",6.7,19.8,7.2,1,1.8,3.74448145426865,3.6098135029354,6.10672089397358,0.0073839881261989,0.6,"2016MM11",139.6,1935,587,-30,-61,-9,-76,-46,-7,1,-22,9.27240393966032,8.42909173192068,8.82229266711407,7.69567161055934,0.0682,NA,NA,NA,-0.3127,0.385
"2016-12-15",6.6,15.7,6.1,0.9,1.6,3.76865977661295,3.64798288188989,6.12025476987465,0.00783063165998965,1,"2016MM12",139.8,2087,410,-26,-53,-7,-71,-35,-7,3,-18,9.34845396265277,8.48926892474729,8.873860107979,7.71370872185862,0.0594,NA,NA,NA,-0.3158,0.436
"2017-01-15",6.6,15.5,9.1,2.5,2.2,3.77248160800618,3.64865337608593,6.17329364492851,0.0057609750113501,1.7,"2017MM01",140.3,1887,511,-19,-40,-6,-70,-9,-7,5,-16,9.35316800769897,8.46566827062642,8.86773740813655,7.73143503647968,0.0335,NA,NA,NA,-0.3255,0.481
"2017-02-15",6.4,19.3,9.9,3.4,1.6,3.80217215438271,3.6644950958294,6.16341445029052,0.00594977484635076,1.8,"2017MM02",140.7,2066,386,-19,-39,-6,-71,-8,-6,6,-18,9.37876668175382,8.48850150918545,8.89060330430571,7.76795803721796,0.0508,NA,NA,NA,-0.3286,0.486
"2017-03-15",6.4,18.1,10.4,3.5,3.9,3.83957081896477,3.68987439142937,6.19442356024116,0.00565344953424557,1.1,"2017MM03",141,2292,413,-19,-41,-5,-72,-9,-5,8,-17,9.4184003452925,8.54139978660221,8.89876169002647,7.76756876432582,0.0451,NA,NA,NA,-0.3293,0.485
"2017-04-15",6.3,21.9,8.3,3.8,3.8,3.84446621524443,3.70570031590007,6.23285542519709,0.00582248862452889,1.6,"2017MM04",142.1,1958,363,-18,-39,-4,-77,-1,-6,8,-15,9.42851236683799,8.56927888659134,8.88237781146635,7.77661889680402,0.0437,NA,NA,NA,-0.3304,0.498
"2017-05-15",6.2,20.3,8.5,4.7,4.2,3.8570754328138,3.72443287050479,6.23639300114302,0.00667616727372241,1.1,"2017MM05",141.9,2352,457,-14,-31,-2,-71,8,-3,9,-11,9.44264658322017,8.57236861833658,8.92532141694389,7.788128655915,0.047,NA,NA,NA,-0.3295,0.589
"2017-06-15",6.1,18.6,9.3,3.3,1.1,3.86168600277621,3.72825087024,6.24525990909898,0.00488281037634433,1.1,"2017MM06",142.5,2270,381,-9,-24,1,-62,14,0,10,-6,9.41939474466462,8.54104255608519,8.89736786830212,7.79293088195551,0.0568,NA,NA,NA,-0.33,0.503
"2017-07-15",6.1,21.4,11,4.6,2.4,3.8288715941617,3.70945471410785,6.21519981441579,0.00591527963862582,1.3,"2017MM07",142.7,2474,346,-3,-12,3,-54,31,2,12,-4,9.4024678597592,8.5357735072882,8.90544431878971,7.81209489950261,0.1216,NA,NA,NA,-0.3304,0.688
"2017-08-15",6,22.5,12.2,4.2,4.8,3.85905590569732,3.73703230845894,6.24335552924465,0.00591792110653786,1.4,"2017MM08",143.7,1991,385,-4,-10,0,-45,25,0,10,-9,9.39730445587835,8.53416629860904,8.91336190129506,7.8126411832823,0.1004,NA,NA,NA,-0.3291,0.542
"2017-09-15",5.9,22.7,11,3.4,5.1,3.85747525045033,3.70131049925649,6.22373809302711,0.00650766350904311,1.5,"2017MM09",143.8,2232,336,-6,-11,-2,-38,15,-2,8,-12,9.45945262685219,8.58107088031477,8.90555280513051,7.83176022263466,0.0536,NA,NA,NA,-0.3294,0.532
"2017-10-15",5.7,20.7,10.1,5.2,3.5,3.84283424755467,3.70140232079222,6.26601311841178,0.00361920111398778,1.3,"2017MM10",144.6,2153,408,-5,-8,-3,-30,14,-4,8,-12,9.49020977835028,8.61310138128599,8.92173788909748,7.8537057826665,0.0289,NA,NA,NA,-0.3295,0.541
"2017-11-15",5.7,22.4,13.7,5.2,5,3.84627884270272,3.73917476853001,6.29457701986044,0.00427708858040268,1.5,"2017MM11",145.6,2149,344,-10,-15,-7,-31,0,-7,2,-15,9.4745475886251,8.58910261291337,8.89928051552732,7.88140132371313,0.0414,NA,NA,NA,-0.329,0.468
"2017-12-15",5.5,31.9,6.1,6.7,3.2,3.85962003064368,3.71371548625694,6.27197019522106,0.00448062739726318,1.3,"2017MM12",144.4,1915,290,-20,-29,-14,-38,-21,-14,-3,-24,9.4663490708635,8.5778291183923,8.94738991033807,7.89118493828801,0.0413,NA,NA,NA,-0.3279,0.452
"2018-01-15",5.4,41.8,11.8,6.7,4.8,3.84083530266954,3.718738966304,6.28050638897602,0.0055277740779392,1.5,"2018MM01",145.7,1971,423,-26,-39,-17,-50,-29,-16,-6,-28,9.48717485668695,8.6092125398243,8.92712830715861,7.94584233664633,0.0424,NA,NA,NA,-0.3285,0.611
"2018-02-15",5.4,33.6,13.4,7.2,4,3.89175627045066,3.79851391169166,6.31082856181592,0.00477975305516596,1.2,"2018MM02",146,2108,302,-28,-43,-18,-55,-32,-18,-7,-28,9.42833867790835,8.57932072733833,8.88625706103924,7.90611622904825,0.1277,NA,NA,NA,-0.3285,0.761
"2018-03-15",5.2,30,10.6,8.1,3.6,3.90641152703182,3.79960726993209,6.26051303791758,0.0120151582714278,1,"2018MM03",145.3,2300,361,-30,-46,-20,-61,-30,-22,-8,-30,9.4006904858982,8.55010554963469,8.86171864192404,7.87886373168131,0.0753,NA,NA,NA,-0.3279,0.626
"2018-04-15",5.1,36,9.8,7,4.1,3.91721672313849,3.80487342226209,6.24757104898713,0.00972484728380194,1.1,"2018MM04",146.1,2161,336,-39,-58,-26,-60,-57,-23,-18,-36,9.4424127703888,8.61622371487919,8.92389750534994,7.88157881749314,0.0673,NA,NA,NA,-0.3285,0.69
"2018-05-15",5,35.1,5.3,5.8,3.8,3.87448626115071,3.77665964408265,6.28965637125057,0.00740773673500847,1.7,"2018MM05",146.5,2199,391,NA,NA,NA,NA,NA,NA,NA,NA,9.44184008496252,8.59385787419812,8.94614044910888,7.9029570086762,0.0926,NA,NA,NA,-0.3252,0.671
"2018-06-15",4.9,38.2,6.4,7,2.4,3.86970351730166,3.73540856327811,6.28145853600843,0.00560974843482654,1.7,"2018MM06",147.2,2319,324,NA,NA,NA,NA,NA,NA,NA,NA,9.41784222730043,8.5798918557423,8.94074702786832,7.90778775806277,0.1021,NA,NA,NA,-0.322,0.565
"2018-07-15",4.9,31.4,6.5,5.5,2.5,3.87725022667246,3.77453071897126,6.28243896300045,0.00871636822650834,2.1,"2018MM07",147.4,2425,371,NA,NA,NA,NA,NA,NA,NA,NA,9.45763004511847,8.61455577360115,8.95529324644345,7.9431757088003,0.0701,NA,NA,NA,-0.3207,0.474
"2018-08-15",4.9,34,6.1,4.3,4,3.90088208019654,3.7547051287707,6.311155438492,0.00623134245347568,2.1,"2018MM08",147.7,2023,331,NA,NA,NA,NA,NA,NA,NA,NA,9.42254912126046,8.59542196530619,8.91360408721934,7.97299002332468,0.0386,NA,NA,NA,-0.319,0.473
"2018-09-15",4.9,32.5,6.7,4.7,2,3.89927870718538,3.7820137387032,6.28205187796523,0.00618146299278713,1.9,"2018MM09",148.9,2103,310,NA,NA,NA,NA,NA,NA,NA,NA,9.4130142798588,8.61131907640203,8.92401740156833,7.97727511661101,0.0868,NA,NA,NA,-0.3188,0.551
"2018-10-15",4.9,35.1,9.7,4,2,3.89404299693526,3.79069370069346,6.270487302032,0.00606163673900977,2.1,"2018MM10",148,2301,400,NA,NA,NA,NA,NA,NA,NA,NA,9.34552749764292,8.53570870465796,8.87180001193311,7.90534577065671,0.1236,NA,NA,NA,-0.3177,0.582
"2018-11-15",4.8,34.1,10.4,3.5,-0.8,3.93577507679209,3.8189157613628,6.20905204794791,0.0103101669552754,2,"2018MM11",147.7,2028,350,NA,NA,NA,NA,NA,NA,NA,NA,9.32876677698167,8.51797686866099,8.85083287662198,7.92304752271283,0.0667,NA,NA,NA,-0.3164,0.518
"2018-12-15",4.7,29.5,5.7,4.1,-1.8,3.93986461008367,3.79275401780693,6.21272297494622,0.00672430692479529,2,"2018MM12",148.5,1852,327,NA,NA,NA,NA,NA,NA,NA,NA,9.26473006386827,8.46182633575359,8.81404807931504,7.82678230285493,0.0834,NA,NA,NA,-0.3119,0.401
